tac_code,manufacturer,model,device_type,operating_system,band_support,approved_date,status
647718,Xiaomi,Xiaomi X-15,smartphone,Android,GSM;WCDMA;LTE;NR,2024-02-11,active
589554,Huawei,Huawei X-76,router,HarmonyOS,GSM;WCDMA;LTE;NR,2025-05-01,active
705615,Samsung,Samsung X-51,tablet,Android,GSM;WCDMA;LTE,2022-05-18,active
434652,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE,2020-01-20,active
686810,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2022-05-05,active
838568,TP-Link,TP-Link X-31,router,Embedded Linux,GSM;WCDMA;LTE,2024-06-18,active
565198,Samsung,Samsung X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2020-02-13,active
156413,Oppo,Oppo X-32,smartphone,Android,GSM;WCDMA;LTE;NR,2024-11-27,active
823648,Lenovo,Lenovo X-49,tablet,Android,GSM;WCDMA;LTE,2021-12-25,active
803458,Huawei,Huawei X-69,router,HarmonyOS,GSM;WCDMA;LTE;NR,2020-12-15,active
201987,Realme,Realme X-92,smartphone,Android,GSM;WCDMA;LTE;NR,2023-08-08,active
334665,Vivo,Vivo X-43,smartphone,Android,GSM;WCDMA;LTE;NR,2023-03-23,active
797492,Xiaomi,Xiaomi X-68,smartphone,Android,GSM;WCDMA;LTE;NR,2020-08-04,active
468512,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-10-05,active
632623,Realme,Realme X-23,smartphone,Android,GSM;WCDMA;LTE,2025-02-26,active
416793,Oppo,Oppo X-85,smartphone,Android,GSM;WCDMA;LTE;NR,2024-04-18,active
266744,Telit,Telit X-18,iot,RTOS,GSM;WCDMA,2025-10-14,active
922412,Sierra Wireless,Sierra Wireless X-79,iot,Embedded Linux,GSM;WCDMA;NR,2021-11-22,active
181678,Huawei,Huawei X-24,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2023-06-18,active
202397,TP-Link,TP-Link X-49,router,Embedded Linux,GSM;WCDMA;LTE;NR,2020-10-04,active
818807,ZTE,ZTE X-51,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-01-03,active
328182,Huawei,Huawei X-28,router,HarmonyOS,GSM;WCDMA;LTE;NR,2023-09-10,active
508926,Huawei,Huawei X-35,tablet,HarmonyOS,GSM;WCDMA;LTE,2022-05-19,active
932932,Sierra Wireless,Sierra Wireless X-65,iot,Embedded Linux,GSM;WCDMA;NR,2022-02-19,active
108513,Huawei,Huawei X-26,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2020-06-18,active
155708,Vivo,Vivo X-55,smartphone,Android,GSM;WCDMA;LTE,2022-01-08,active
552686,Huawei,Huawei X-90,tablet,HarmonyOS,GSM;WCDMA;LTE,2023-07-13,active
556329,Realme,Realme X-32,smartphone,Android,GSM;WCDMA;LTE;NR,2021-09-13,active
984293,Telit,Telit X-29,iot,RTOS,GSM;WCDMA,2025-03-05,active
112166,Samsung,Samsung X-28,smartphone,Android,GSM;WCDMA;LTE;NR,2023-11-14,active
242371,Realme,Realme X-63,smartphone,Android,GSM;WCDMA;LTE;NR,2025-10-14,active
753523,Vivo,Vivo X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2023-07-12,active
336706,Vivo,Vivo X-10,smartphone,Android,GSM;WCDMA;LTE;NR,2025-04-23,active
626100,Vivo,Vivo X-83,smartphone,Android,GSM;WCDMA;LTE,2020-10-16,active
839122,Vivo,Vivo X-71,smartphone,Android,GSM;WCDMA;LTE;NR,2020-03-24,active
866816,Xiaomi,Xiaomi X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2024-10-03,active
357143,Realme,Realme X-94,smartphone,Android,GSM;WCDMA;LTE;NR,2020-11-21,active
665389,Lenovo,Lenovo X-88,tablet,Android,GSM;WCDMA;LTE,2022-09-25,active
111307,Vivo,Vivo X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2022-07-12,active
936997,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-12-10,active
862285,Lenovo,Lenovo X-17,tablet,Android,GSM;WCDMA;LTE;NR,2024-03-19,active
154127,Lenovo,Lenovo X-89,tablet,Android,GSM;WCDMA;LTE,2023-02-05,active
630155,Xiaomi,Xiaomi X-42,smartphone,Android,GSM;WCDMA;LTE,2022-05-28,active
369437,Samsung,Samsung X-87,smartphone,Android,GSM;WCDMA;LTE,2024-12-05,active
791174,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-08-06,active
938202,Samsung,Samsung X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-27,active
261638,ZTE,ZTE X-59,router,Embedded Linux,GSM;WCDMA;LTE,2023-12-21,active
275409,Realme,Realme X-54,smartphone,Android,GSM;WCDMA;LTE,2022-02-02,active
275741,Oppo,Oppo X-48,smartphone,Android,GSM;WCDMA;LTE;NR,2024-04-13,active
816712,Huawei,Huawei X-43,tablet,HarmonyOS,GSM;WCDMA;LTE,2023-01-10,active
936039,Realme,Realme X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2025-01-04,active
657101,Huawei,Huawei X-88,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2022-06-09,active
380061,Netgear,Netgear X-93,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-11-24,active
353542,Samsung,Samsung X-76,tablet,Android,GSM;WCDMA;LTE,2025-03-11,active
674213,Samsung,Samsung X-18,smartphone,Android,GSM;WCDMA;LTE,2020-09-04,active
818798,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2020-01-20,active
196407,Vivo,Vivo X-94,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-21,active
227706,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2025-11-19,active
942216,Quectel,Quectel X-99,iot,RTOS,GSM;WCDMA,2022-08-22,active
179392,Lenovo,Lenovo X-64,tablet,Android,GSM;WCDMA;LTE;NR,2025-06-09,active
269833,Lenovo,Lenovo X-17,tablet,Android,GSM;WCDMA;LTE,2022-01-09,active
952283,Oppo,Oppo X-18,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-13,active
287110,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2021-10-21,active
211410,Sierra Wireless,Sierra Wireless X-23,iot,Embedded Linux,GSM;WCDMA,2020-10-24,active
362769,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2020-01-22,active
509451,Realme,Realme X-52,smartphone,Android,GSM;WCDMA;LTE;NR,2024-01-17,active
841978,Telit,Telit X-71,iot,RTOS,GSM;WCDMA;NR,2025-02-18,active
336817,Realme,Realme X-71,smartphone,Android,GSM;WCDMA;LTE,2024-06-11,active
814956,Samsung,Samsung X-90,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-12,active
660596,Netgear,Netgear X-20,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-11-07,active
285197,Oppo,Oppo X-94,smartphone,Android,GSM;WCDMA;LTE,2025-07-04,active
761249,Huawei,Huawei X-20,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2023-12-07,active
246740,Samsung,Samsung X-85,smartphone,Android,GSM;WCDMA;LTE,2023-02-26,active
666809,Huawei,Huawei X-78,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2023-01-02,active
455766,Realme,Realme X-15,smartphone,Android,GSM;WCDMA;LTE;NR,2021-11-22,active
648530,Realme,Realme X-78,smartphone,Android,GSM;WCDMA;LTE,2024-04-03,active
138669,Huawei,Huawei X-93,tablet,HarmonyOS,GSM;WCDMA;LTE,2024-01-08,active
835363,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2022-02-15,active
740916,Vivo,Vivo X-18,smartphone,Android,GSM;WCDMA;LTE;NR,2020-02-16,active
723879,Samsung,Samsung X-18,tablet,Android,GSM;WCDMA;LTE;NR,2023-06-26,active
976500,Telit,Telit X-51,iot,RTOS,GSM;WCDMA,2025-10-18,active
244000,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-02-04,active
387198,Oppo,Oppo X-31,smartphone,Android,GSM;WCDMA;LTE;NR,2024-03-15,active
355479,Quectel,Quectel X-27,iot,RTOS,GSM;WCDMA,2025-10-13,active
915437,Oppo,Oppo X-20,smartphone,Android,GSM;WCDMA;LTE,2021-02-23,active
783415,Xiaomi,Xiaomi X-63,smartphone,Android,GSM;WCDMA;LTE;NR,2023-12-05,active
316174,Xiaomi,Xiaomi X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2021-03-20,active
825272,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-11-27,active
920597,Oppo,Oppo X-10,smartphone,Android,GSM;WCDMA;LTE;NR,2021-02-17,active
200331,Samsung,Samsung X-69,tablet,Android,GSM;WCDMA;LTE;NR,2025-04-09,active
155646,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-11-02,active
156652,Lenovo,Lenovo X-36,tablet,Android,GSM;WCDMA;LTE;NR,2022-10-26,active
895248,Samsung,Samsung X-16,smartphone,Android,GSM;WCDMA;LTE;NR,2021-03-26,active
130477,Samsung,Samsung X-19,smartphone,Android,GSM;WCDMA;LTE;NR,2025-08-19,active
707924,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2020-06-08,active
202827,Oppo,Oppo X-35,smartphone,Android,GSM;WCDMA;LTE,2021-02-16,active
713513,Oppo,Oppo X-28,smartphone,Android,GSM;WCDMA;LTE,2024-08-06,active
506145,Oppo,Oppo X-34,smartphone,Android,GSM;WCDMA;LTE;NR,2022-04-11,active
233391,Vivo,Vivo X-17,smartphone,Android,GSM;WCDMA;LTE,2020-08-15,active
538539,Xiaomi,Xiaomi X-38,smartphone,Android,GSM;WCDMA;LTE;NR,2024-03-26,active
933162,Samsung,Samsung X-83,tablet,Android,GSM;WCDMA;LTE;NR,2021-02-14,active
998602,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-05-01,active
865479,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2024-04-19,active
256206,Quectel,Quectel X-63,iot,RTOS,GSM;WCDMA;NR,2020-08-24,active
905942,Oppo,Oppo X-77,smartphone,Android,GSM;WCDMA;LTE,2025-02-15,active
619344,Vivo,Vivo X-11,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-05,active
475815,Realme,Realme X-21,smartphone,Android,GSM;WCDMA;LTE,2025-05-06,active
837468,Vivo,Vivo X-84,smartphone,Android,GSM;WCDMA;LTE,2023-08-25,active
245357,ZTE,ZTE X-33,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-11-15,active
838094,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2020-05-14,active
889460,Vivo,Vivo X-79,smartphone,Android,GSM;WCDMA;LTE;NR,2021-11-03,active
750594,Huawei,Huawei X-75,router,HarmonyOS,GSM;WCDMA;LTE;NR,2025-06-02,active
216356,Oppo,Oppo X-89,smartphone,Android,GSM;WCDMA;LTE,2022-03-21,active
685934,Samsung,Samsung X-27,tablet,Android,GSM;WCDMA;LTE;NR,2021-09-04,active
780566,Vivo,Vivo X-99,smartphone,Android,GSM;WCDMA;LTE,2025-04-11,active
469844,ZTE,ZTE X-45,router,Embedded Linux,GSM;WCDMA;LTE,2022-06-15,active
609845,Samsung,Samsung X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2025-09-10,active
573933,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE,2023-03-10,active
180685,Xiaomi,Xiaomi X-24,smartphone,Android,GSM;WCDMA;LTE;NR,2023-03-28,active
314178,Realme,Realme X-12,smartphone,Android,GSM;WCDMA;LTE,2025-09-05,active
596925,Oppo,Oppo X-92,smartphone,Android,GSM;WCDMA;LTE,2021-02-01,active
940946,Vivo,Vivo X-92,smartphone,Android,GSM;WCDMA;LTE,2024-06-21,active
777433,Huawei,Huawei X-85,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2024-09-15,active
580255,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2022-04-16,active
489967,Quectel,Quectel X-28,iot,RTOS,GSM;WCDMA,2023-03-20,active
268600,Lenovo,Lenovo X-33,tablet,Android,GSM;WCDMA;LTE;NR,2025-12-22,active
933048,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE,2022-10-05,active
562305,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-11-11,active
460549,Oppo,Oppo X-79,smartphone,Android,GSM;WCDMA;LTE;NR,2024-05-04,active
126135,Oppo,Oppo X-28,smartphone,Android,GSM;WCDMA;LTE;NR,2022-03-01,active
874368,Vivo,Vivo X-52,smartphone,Android,GSM;WCDMA;LTE;NR,2022-08-10,active
890795,SimCom,SimCom X-82,iot,RTOS,GSM;WCDMA;NR,2023-06-23,active
217771,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2022-01-13,active
747518,ZTE,ZTE X-55,router,Embedded Linux,GSM;WCDMA;LTE,2020-10-21,active
304629,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2020-09-28,active
567096,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE,2022-10-20,active
636405,Sierra Wireless,Sierra Wireless X-60,iot,Embedded Linux,GSM;WCDMA,2023-06-13,active
490941,Xiaomi,Xiaomi X-54,smartphone,Android,GSM;WCDMA;LTE,2023-09-03,active
326172,Huawei,Huawei X-63,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2022-03-26,active
863364,Telit,Telit X-63,iot,RTOS,GSM;WCDMA,2024-10-03,active
250616,Oppo,Oppo X-77,smartphone,Android,GSM;WCDMA;LTE;NR,2020-10-25,active
494025,Oppo,Oppo X-91,smartphone,Android,GSM;WCDMA;LTE;NR,2023-03-18,active
584567,Samsung,Samsung X-35,tablet,Android,GSM;WCDMA;LTE,2023-05-18,active
614416,Xiaomi,Xiaomi X-84,smartphone,Android,GSM;WCDMA;LTE,2024-12-15,active
335426,Samsung,Samsung X-29,smartphone,Android,GSM;WCDMA;LTE,2025-11-16,active
230208,Lenovo,Lenovo X-63,tablet,Android,GSM;WCDMA;LTE,2025-11-08,active
129824,Xiaomi,Xiaomi X-73,smartphone,Android,GSM;WCDMA;LTE;NR,2020-10-24,active
479332,Vivo,Vivo X-65,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-16,active
827968,Netgear,Netgear X-75,router,Embedded Linux,GSM;WCDMA;LTE;NR,2020-05-06,active
709908,Xiaomi,Xiaomi X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2021-06-06,active
155457,Oppo,Oppo X-91,smartphone,Android,GSM;WCDMA;LTE;NR,2022-01-10,active
405831,Samsung,Samsung X-75,smartphone,Android,GSM;WCDMA;LTE,2025-03-25,active
199099,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2022-11-26,active
415697,Realme,Realme X-98,smartphone,Android,GSM;WCDMA;LTE,2024-10-12,active
963308,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2023-07-11,active
270948,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2021-09-20,active
823153,Huawei,Huawei X-63,router,HarmonyOS,GSM;WCDMA;LTE;NR,2020-02-27,active
237606,Telit,Telit X-54,iot,RTOS,GSM;WCDMA,2022-03-27,active
563405,Netgear,Netgear X-32,router,Embedded Linux,GSM;WCDMA;LTE;NR,2020-12-27,active
224357,Realme,Realme X-28,smartphone,Android,GSM;WCDMA;LTE;NR,2022-03-07,active
236543,Telit,Telit X-98,iot,RTOS,GSM;WCDMA;NR,2020-02-01,active
912323,Oppo,Oppo X-15,smartphone,Android,GSM;WCDMA;LTE,2020-11-17,active
721990,Samsung,Samsung X-42,smartphone,Android,GSM;WCDMA;LTE,2022-11-01,active
891203,Samsung,Samsung X-87,smartphone,Android,GSM;WCDMA;LTE,2021-03-22,active
468609,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-06-06,active
996677,Realme,Realme X-88,smartphone,Android,GSM;WCDMA;LTE,2024-02-04,active
959398,Samsung,Samsung X-77,smartphone,Android,GSM;WCDMA;LTE,2021-05-06,active
890645,Realme,Realme X-22,smartphone,Android,GSM;WCDMA;LTE;NR,2024-12-16,active
484264,Samsung,Samsung X-66,tablet,Android,GSM;WCDMA;LTE;NR,2020-03-27,active
472058,Telit,Telit X-37,iot,RTOS,GSM;WCDMA;NR,2023-02-25,active
429546,Samsung,Samsung X-76,smartphone,Android,GSM;WCDMA;LTE,2022-12-10,active
684195,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE,2022-08-20,active
871934,Oppo,Oppo X-38,smartphone,Android,GSM;WCDMA;LTE;NR,2022-07-07,active
998392,Oppo,Oppo X-96,smartphone,Android,GSM;WCDMA;LTE,2020-11-16,active
804743,Oppo,Oppo X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2020-02-05,active
513989,Vivo,Vivo X-23,smartphone,Android,GSM;WCDMA;LTE;NR,2021-02-12,active
308757,Vivo,Vivo X-61,smartphone,Android,GSM;WCDMA;LTE,2023-12-16,active
392047,Lenovo,Lenovo X-92,tablet,Android,GSM;WCDMA;LTE;NR,2022-08-22,active
732464,Telit,Telit X-75,iot,RTOS,GSM;WCDMA,2023-02-04,active
362867,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2025-01-27,active
171542,Samsung,Samsung X-32,smartphone,Android,GSM;WCDMA;LTE,2025-06-05,active
417459,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2023-08-07,active
407823,Huawei,Huawei X-74,tablet,HarmonyOS,GSM;WCDMA;LTE,2022-09-18,active
118528,Quectel,Quectel X-65,iot,RTOS,GSM;WCDMA;NR,2020-07-15,active
429839,ZTE,ZTE X-68,router,Embedded Linux,GSM;WCDMA;LTE,2021-09-22,active
917241,Realme,Realme X-31,smartphone,Android,GSM;WCDMA;LTE;NR,2021-05-23,active
507980,Samsung,Samsung X-82,smartphone,Android,GSM;WCDMA;LTE;NR,2025-09-22,active
665593,Oppo,Oppo X-81,smartphone,Android,GSM;WCDMA;LTE;NR,2024-01-13,active
376185,Oppo,Oppo X-88,smartphone,Android,GSM;WCDMA;LTE;NR,2022-06-02,active
129514,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2025-10-01,active
902364,Netgear,Netgear X-58,router,Embedded Linux,GSM;WCDMA;LTE,2022-06-14,active
468332,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2022-10-03,active
821411,Xiaomi,Xiaomi X-24,smartphone,Android,GSM;WCDMA;LTE,2020-09-11,active
139193,Oppo,Oppo X-82,smartphone,Android,GSM;WCDMA;LTE;NR,2023-05-01,active
829765,Samsung,Samsung X-50,smartphone,Android,GSM;WCDMA;LTE,2023-06-19,active
202472,Huawei,Huawei X-98,router,HarmonyOS,GSM;WCDMA;LTE;NR,2022-08-17,active
950874,Lenovo,Lenovo X-31,tablet,Android,GSM;WCDMA;LTE;NR,2022-07-07,active
621091,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE,2020-05-19,active
521556,Huawei,Huawei X-84,router,HarmonyOS,GSM;WCDMA;LTE,2022-05-03,active
693943,ZTE,ZTE X-64,router,Embedded Linux,GSM;WCDMA;LTE,2020-11-27,active
416509,Xiaomi,Xiaomi X-65,smartphone,Android,GSM;WCDMA;LTE;NR,2022-04-14,active
521843,Vivo,Vivo X-68,smartphone,Android,GSM;WCDMA;LTE;NR,2024-03-01,active
758342,Samsung,Samsung X-83,tablet,Android,GSM;WCDMA;LTE;NR,2025-12-15,active
380951,Telit,Telit X-82,iot,RTOS,GSM;WCDMA;NR,2020-09-07,active
481969,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-07-14,active
434132,Huawei,Huawei X-91,router,HarmonyOS,GSM;WCDMA;LTE,2023-05-27,active
400988,Lenovo,Lenovo X-97,tablet,Android,GSM;WCDMA;LTE;NR,2023-04-04,active
257246,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-07-14,active
778346,SimCom,SimCom X-30,iot,RTOS,GSM;WCDMA,2020-05-26,active
942570,Vivo,Vivo X-32,smartphone,Android,GSM;WCDMA;LTE;NR,2020-12-16,active
920231,Samsung,Samsung X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2020-07-12,active
804299,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2021-02-19,active
870158,Samsung,Samsung X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2024-09-09,active
620566,TP-Link,TP-Link X-86,router,Embedded Linux,GSM;WCDMA;LTE,2022-06-27,active
712710,Samsung,Samsung X-64,tablet,Android,GSM;WCDMA;LTE,2020-03-07,active
387883,Xiaomi,Xiaomi X-85,smartphone,Android,GSM;WCDMA;LTE,2024-06-23,active
218448,Oppo,Oppo X-70,smartphone,Android,GSM;WCDMA;LTE;NR,2022-03-12,active
598306,Lenovo,Lenovo X-12,tablet,Android,GSM;WCDMA;LTE;NR,2024-01-27,active
875369,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE;NR,2022-11-23,active
480481,Quectel,Quectel X-78,iot,RTOS,GSM;WCDMA;NR,2023-07-01,active
512064,Sierra Wireless,Sierra Wireless X-48,iot,Embedded Linux,GSM;WCDMA,2021-05-07,active
268010,Sierra Wireless,Sierra Wireless X-92,iot,Embedded Linux,GSM;WCDMA;NR,2020-05-28,active
183985,ZTE,ZTE X-70,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-12-14,active
960085,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-07-20,active
864654,Netgear,Netgear X-68,router,Embedded Linux,GSM;WCDMA;LTE;NR,2020-11-21,active
292664,Samsung,Samsung X-10,tablet,Android,GSM;WCDMA;LTE;NR,2025-05-11,active
703779,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2025-03-28,active
722871,Lenovo,Lenovo X-67,tablet,Android,GSM;WCDMA;LTE;NR,2025-03-09,active
281905,Lenovo,Lenovo X-46,tablet,Android,GSM;WCDMA;LTE,2023-06-06,active
512608,TP-Link,TP-Link X-12,router,Embedded Linux,GSM;WCDMA;LTE;NR,2024-11-20,active
757066,Samsung,Samsung X-69,smartphone,Android,GSM;WCDMA;LTE,2025-03-02,active
520515,Lenovo,Lenovo X-29,tablet,Android,GSM;WCDMA;LTE,2022-03-19,active
223050,Vivo,Vivo X-65,smartphone,Android,GSM;WCDMA;LTE;NR,2023-11-16,active
224269,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-05-24,active
618172,Oppo,Oppo X-36,smartphone,Android,GSM;WCDMA;LTE;NR,2022-12-22,active
298561,Oppo,Oppo X-28,smartphone,Android,GSM;WCDMA;LTE,2022-04-20,active
572883,Sierra Wireless,Sierra Wireless X-84,iot,Embedded Linux,GSM;WCDMA;NR,2023-02-01,active
591658,Xiaomi,Xiaomi X-98,smartphone,Android,GSM;WCDMA;LTE,2021-12-13,active
842866,Vivo,Vivo X-42,smartphone,Android,GSM;WCDMA;LTE,2024-01-02,active
449031,Telit,Telit X-55,iot,RTOS,GSM;WCDMA;NR,2025-10-23,active
884588,Huawei,Huawei X-42,router,HarmonyOS,GSM;WCDMA;LTE;NR,2023-05-13,active
803869,Vivo,Vivo X-15,smartphone,Android,GSM;WCDMA;LTE;NR,2022-03-17,active
616780,Telit,Telit X-26,iot,RTOS,GSM;WCDMA,2025-09-14,active
248683,Xiaomi,Xiaomi X-15,smartphone,Android,GSM;WCDMA;LTE;NR,2023-05-24,active
478108,Sierra Wireless,Sierra Wireless X-43,iot,Embedded Linux,GSM;WCDMA;NR,2022-09-11,active
556943,Netgear,Netgear X-72,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-09-28,active
789354,Huawei,Huawei X-16,tablet,HarmonyOS,GSM;WCDMA;LTE,2020-04-06,active
137604,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-01-15,active
473838,Telit,Telit X-68,iot,RTOS,GSM;WCDMA;NR,2025-03-04,active
466586,Xiaomi,Xiaomi X-33,smartphone,Android,GSM;WCDMA;LTE;NR,2025-09-27,active
386042,Realme,Realme X-84,smartphone,Android,GSM;WCDMA;LTE,2020-09-25,active
698514,Samsung,Samsung X-41,smartphone,Android,GSM;WCDMA;LTE;NR,2025-02-11,active
127223,Realme,Realme X-25,smartphone,Android,GSM;WCDMA;LTE,2024-02-27,active
439254,Samsung,Samsung X-68,smartphone,Android,GSM;WCDMA;LTE;NR,2025-08-15,active
758879,Quectel,Quectel X-52,iot,RTOS,GSM;WCDMA;NR,2025-10-15,active
440698,SimCom,SimCom X-37,iot,RTOS,GSM;WCDMA;NR,2025-05-11,active
936917,Samsung,Samsung X-80,smartphone,Android,GSM;WCDMA;LTE;NR,2023-02-13,active
367558,Oppo,Oppo X-21,smartphone,Android,GSM;WCDMA;LTE,2021-03-13,active
917357,Realme,Realme X-93,smartphone,Android,GSM;WCDMA;LTE,2022-08-26,active
553360,Lenovo,Lenovo X-97,tablet,Android,GSM;WCDMA;LTE;NR,2022-11-04,active
972470,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-08-09,active
690408,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE;NR,2023-11-14,active
197462,Xiaomi,Xiaomi X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-23,active
262602,Quectel,Quectel X-47,iot,RTOS,GSM;WCDMA;NR,2020-08-10,active
255825,Sierra Wireless,Sierra Wireless X-41,iot,Embedded Linux,GSM;WCDMA;NR,2022-10-02,active
677759,Samsung,Samsung X-75,smartphone,Android,GSM;WCDMA;LTE,2023-07-04,active
587227,Lenovo,Lenovo X-55,tablet,Android,GSM;WCDMA;LTE,2020-09-01,active
219470,Huawei,Huawei X-32,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2023-01-03,active
536471,Netgear,Netgear X-50,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-11-15,active
754112,Netgear,Netgear X-33,router,Embedded Linux,GSM;WCDMA;LTE,2020-12-20,active
371914,Huawei,Huawei X-65,router,HarmonyOS,GSM;WCDMA;LTE;NR,2020-07-04,active
113950,Oppo,Oppo X-68,smartphone,Android,GSM;WCDMA;LTE;NR,2025-12-20,active
861173,Vivo,Vivo X-88,smartphone,Android,GSM;WCDMA;LTE,2025-12-22,active
514184,Huawei,Huawei X-26,router,HarmonyOS,GSM;WCDMA;LTE,2021-02-27,active
116656,Samsung,Samsung X-13,tablet,Android,GSM;WCDMA;LTE,2025-03-21,active
353524,Realme,Realme X-78,smartphone,Android,GSM;WCDMA;LTE,2022-08-05,active
597013,Samsung,Samsung X-31,smartphone,Android,GSM;WCDMA;LTE;NR,2025-12-15,active
608608,Oppo,Oppo X-84,smartphone,Android,GSM;WCDMA;LTE,2022-10-27,active
974343,Xiaomi,Xiaomi X-11,smartphone,Android,GSM;WCDMA;LTE,2025-07-14,active
989838,Vivo,Vivo X-86,smartphone,Android,GSM;WCDMA;LTE;NR,2022-01-16,active
519095,Vivo,Vivo X-88,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-23,active
163653,Oppo,Oppo X-83,smartphone,Android,GSM;WCDMA;LTE,2020-05-21,active
537400,Huawei,Huawei X-73,router,HarmonyOS,GSM;WCDMA;LTE;NR,2025-06-15,active
831396,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-06-15,active
